Series Name,Series Code,country,Country Code,tech2003,tech2004,tech2005,tech2006,tech2007,tech2008,tech2009,tech2010,tech2011,tech2012,tech2013,tech2014,tech2015,tech2016,tech2017
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Yemen,YEM,3.469114256,7.373707278,11.06528241,14.0723339,19.99392688,28.82844552,36.18291922,46.95685083,48.1110873,55.80095262,65.86052522,65.15197346,55.8100664,59.57413032,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Zambia,ZMB,2.109966185,3.958097968,7.878748002,13.43186703,20.73732038,27.05139233,32.74781095,39.32836117,57.23584056,71.59674222,68.60461249,64.75183302,71.78449457,72.42933835,78.6149339
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Zimbabwe (Rhodesia),ZWE,2.878375532,3.331986957,5.00083771,6.470045146,9.194766446,12.20433516,28.89809486,54.66297543,63.94817862,85.74593296,90.55871378,76.55658454,80.85849863,79.74388438,85.25218295
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Arab World,ARB,11.60188574,16.84806472,26.80853861,38.8730559,52.57073469,62.94455818,76.1395434,87.5220718,96.38783596,102.1648231,106.7436754,106.3398829,104.6794769,102.1803636,107.5980222
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Caribbean small states,CSS,42.5456158,54.7246557,64.50541058,82.17706959,93.96233168,103.089112,110.1905114,113.6284925,107.1858076,103.504488,108.7023844,111.0311519,113.2374307,117.1412435,114.8730797
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Central Europe and the Baltics,CEB,54.02022158,67.6941703,82.10532504,97.00144962,111.2351316,119.2575529,119.9992572,122.1921056,125.3243201,129.9499356,132.3724859,131.4642964,128.4656546,127.3229575,124.2800739
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Early-demographic dividend,EAR,8.305387564,11.6600264,17.2423088,25.28862186,34.71339672,45.1797822,55.64189063,68.06944603,77.45400156,79.62194863,83.29147185,86.2714578,89.16360035,95.1447661,99.36073813
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,East Asia & Pacific,EAS,24.66296095,29.51927556,33.97190452,39.37400762,47.92968646,56.99488958,64.84927651,73.65701796,83.21152069,91.59026555,98.24787166,103.3704471,104.0809224,110.2647082,118.7640569
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,East Asia & Pacific (excluding high income),EAP,18.46111988,23.52136244,28.09251184,33.73454042,42.50857516,52.32867236,60.61406849,69.90560354,79.88377957,88.71359947,95.75003116,100.8764529,101.4848027,107.9415012,117.1509819
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,East Asia & Pacific (IDA & IBRD countries),TEA,18.69530904,23.81970632,28.44794708,34.16088661,43.04484041,52.9873414,61.37158278,70.75909547,80.83129572,89.73393349,96.82004708,101.9895832,102.5824749,109.0998674,117.1509819
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Euro area,EMU,82.41960499,89.13643314,98.18872383,106.2674747,116.3221463,121.735396,120.9817308,117.1036519,120.1722313,121.6566577,122.7704036,121.1717961,120.5720731,122.6673303,123.4776828
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Europe & Central Asia,ECS,55.12482731,66.19337674,81.0947505,94.63698238,106.388825,115.1395809,119.5358802,120.3655869,120.5095599,122.687767,125.2228837,125.1342342,124.9553065,125.2152991,124.9907848
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Europe & Central Asia (excluding high income),ECA,23.27029886,39.30161539,60.80134035,80.17391812,94.78227602,108.4423746,118.4447324,122.9257484,119.5442616,121.7962752,125.8241962,127.0399844,127.9612913,127.4582689,127.1717767
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Europe & Central Asia (IDA & IBRD countries),TEC,25.60720942,41.38810176,62.36212996,81.74771906,96.13936204,108.942169,118.2060045,122.8017609,120.5168052,123.4042755,127.6378532,128.6763612,128.9790164,128.1959977,127.2343563
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,European Union,EUU,78.06522763,86.17591071,96.0909268,105.3635831,115.5485653,120.9551937,120.8805223,118.5683231,121.3597444,123.3364507,124.5689017,123.2873519,122.2576824,123.0990823,122.8831643
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Fragile and conflict affected situations,FCS,2.539721812,4.260260538,6.723566419,12.82344357,19.12442665,26.14982474,32.60707233,38.39039681,44.42438895,50.01857921,57.44794901,66.4329184,69.96866539,67.73780054,69.74227689
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Heavily indebted poor countries (HIPC),HPC,2.777700574,4.282007516,6.394117455,10.78424485,16.73156071,24.80000787,30.87935818,36.88425971,44.65835881,50.54206664,56.58075679,61.91783524,66.80036405,65.37897412,68.12217405
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,High income,HIC,67.84780457,74.84063942,82.60253853,90.81175914,99.63213568,104.521407,108.0398513,110.2964527,114.3201908,116.9503133,118.9347551,122.5079316,124.2212481,125.9699508,125.192163
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,IBRD only,IBD,15.81797956,21.64727758,29.1397011,37.63830566,47.05450907,57.425359,67.72061864,78.8557151,87.61412569,91.88281726,96.74768283,99.56470584,100.2029393,104.7919278,109.0181515
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,IDA & IBRD total,IBT,12.85430504,17.793766,24.31045077,32.36270974,41.30693998,51.42406268,60.62667087,70.59556831,78.94223409,83.56116174,88.63856035,92.09580291,93.32265734,96.9346691,101.026607
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,IDA blend,IDB,2.675775345,5.364134528,10.44913424,20.37964998,31.03834814,45.08889856,51.12968668,57.51368518,62.74804148,68.43146799,72.66623488,75.57518709,75.58902377,77.43040172,77.27779138
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,IDA only,IDX,2.087319653,3.50824394,5.92200383,10.78098978,17.22757475,24.47651607,30.21749933,37.08051435,45.4243026,51.69688169,58.67539447,65.8531936,70.80643736,71.31968342,74.41135412
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,IDA total,IDA,2.283776549,4.129863649,7.434779539,14.01258074,21.81705767,31.32702879,37.16901744,43.82485209,51.15299726,57.23351332,63.30743338,69.07397107,72.39141822,73.34535952,75.42949295
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Late-demographic dividend,LTE,22.14871176,29.6580074,37.78444507,45.5528415,55.0657871,65.20207562,74.3635885,82.96623314,90.64826162,98.32374805,105.1892607,109.0011702,107.4345936,110.3471183,115.619558
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Latin America & Caribbean,LCN,23.12468549,31.59654782,42.9637278,54.02517099,66.57090139,79.17719449,87.29840872,96.1477122,104.6387407,109.0966134,114.5969187,114.0941373,110.0094962,108.3498799,107.40259
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Latin America & Caribbean (excluding high income),LAC,22.41380019,30.25160599,40.89941783,50.81859922,62.75997621,75.49983383,82.79981425,91.2495781,99.85774378,104.1857944,110.066772,110.6000176,106.3453862,104.3793255,103.7167367
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Latin America & the Caribbean (IDA & IBRD countries),TLA,23.40929239,32.06143836,43.69980243,55.02223989,67.83277062,80.72970954,88.94856894,97.90654596,106.55655,111.0549215,116.640544,115.9968761,111.6533308,109.824424,108.7262482
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Least developed countries: UN classification,LDC,1.683531195,2.82663267,4.980217784,9.116054302,15.04249543,21.58949419,26.40482246,32.98728682,41.58044858,47.82023851,54.90852952,61.99227482,66.43826828,66.45548147,69.05779828
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Low & middle income,LMY,12.32179938,17.05963477,23.33382272,31.10351529,39.8737954,49.95224135,59.10321291,69.04832655,77.37069196,81.94475505,87.03143528,90.6597668,92.00811907,95.70491519,100.2853916
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Low income,LIC,1.97870717,3.22236838,4.680049123,8.148496702,12.68452112,18.97394012,24.23810276,30.53364184,37.29067512,42.9190239,49.77417034,55.10984731,59.62953545,58.47413604,62.08167273
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Lower middle income,LMC,5.017823852,7.984958213,12.88560645,20.95728008,30.25607091,41.96883891,53.13374254,66.68702177,76.84352237,79.35551689,82.2679013,86.60864036,88.64097344,94.67685809,98.11681194
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Middle East & North Africa,MEA,13.23483581,18.32202111,28.19155967,40.35549245,55.83367513,67.63345073,81.26196414,91.18196352,97.65655407,102.585985,107.9605824,108.4430749,108.3430982,107.3495996,112.0527315
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Middle East & North Africa (excluding high income),MNA,8.247884215,12.78392918,21.95803717,33.60842824,47.65286748,58.4684428,70.9834397,80.33285727,87.15863115,92.88553789,98.35791183,98.94384502,99.01803352,99.15718562,106.6582111
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Middle East & North Africa (IDA & IBRD countries),TMN,8.254609415,12.78772936,22.02981126,33.74062458,47.8967649,58.76162149,71.29330905,80.5328202,87.38274996,93.13388881,98.68658864,99.30595633,99.31721115,99.43812537,107.0008737
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Middle income,MIC,13.41160064,18.52129773,25.3346188,33.55782765,42.91499158,53.47145501,63.12444184,73.63144442,82.2110225,86.72389465,91.65735562,95.13762055,96.14488273,100.5315419,104.3274396
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,North America,NAC,54.07429994,61.58855521,67.41405882,75.15301528,80.80987797,84.15531806,87.71790219,90.71308597,93.823318,95.50664997,96.66453551,108.7616973,115.7804653,119.0125206,118.3470861
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,OECD members,OED,64.4706448,71.68065624,79.12088956,86.602709,94.52229583,98.5868032,100.3937448,101.7145752,105.1833774,107.7735448,109.5768813,113.2332139,115.278219,117.3817768,117.7972871
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Other small states,OSS,23.92515484,31.17496486,37.99330851,46.13761918,57.66557573,69.32937434,77.85202585,86.72358649,95.50759066,102.0679122,108.9257163,115.6181526,118.1673947,120.2896503,121.9469251
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Pacific island small states,PSS,7.503770253,10.13090889,14.56056117,20.20651727,35.85831279,39.83761454,47.77886266,54.96118512,62.88942916,69.37454537,72.02904986,74.62362045,79.66264304,86.64604922,86.85214502
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Post-demographic dividend,PST,66.74543103,73.89994115,82.14619129,90.65346568,98.50392978,102.3714428,104.3674279,105.105883,108.7011523,111.2152108,113.0627042,117.7121241,120.1442025,122.3248746,122.8484857
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Pre-demographic dividend,PRE,2.689391362,4.905620202,8.306971456,15.18653824,21.74305904,31.78431558,37.81798645,44.18657742,50.90028793,56.41536186,62.40518504,67.37023262,70.80979049,68.23124456,68.19093969
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Small states,SST,26.96676016,34.88373892,42.13028781,52.11003658,63.85175361,74.61295832,82.70891098,90.11739823,95.97747867,100.3620148,106.6669596,112.3527197,114.8974986,117.7243853,118.3124739
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,South Asia,SAS,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.6801037,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909,86.608047
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,South Asia (IDA & IBRD),TSA,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.6801037,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909,86.608047
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sub-Saharan Africa,SSF,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.79130102,74.67754442
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sub-Saharan Africa (excluding high income),SSA,4.959752673,7.393942089,12.00566732,17.72062756,23.10161122,31.77180997,37.50911349,44.19599467,52.2894182,58.72069415,64.86615028,69.54880573,74.75504388,72.78324122,74.66762672
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sub-Saharan Africa (IDA & IBRD countries),TSS,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.79130102,74.67754442
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Upper middle income,UMC,22.06638557,29.43623951,38.36275158,46.85686772,56.38600683,65.81094213,73.92474573,81.1938716,88.09475985,94.85620781,102.0906583,104.6704277,104.5905929,107.1681353,111.4777075
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,World,WLD,22.24339175,27.32072196,33.80354603,41.61551868,50.32218733,59.4507334,67.58172422,76.14722162,83.69433193,87.8993468,92.42298677,96.00892059,97.38388396,100.7225691,104.4902858
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 11/14/2018,,,,,,,,,,,,,,,,,,
